,info,ticker
339,"Ngân hàng Thương mại Cổ phần Tiên Phong (TPB) được thành lập vào năm 2008. TPB được thừa hưởng sức mạnh vững chắc từ các cổ đông chiến lược bao gồm Tập đoàn Vàng bạc Đá quý DOJI, Tập đoàn Công nghệ FPT, Tổng Công ty Tái bảo hiểm Quốc gia Việt Nam, Tập đoàn Tài chính SBI Ven Holding Pte.Ltd (Singapore), Công ty Tài chính Quốc tế IFC (trực thuộc World Bank) và quỹ đầu tư PYN Elite Fund. TPBank là ngân hàng đầu tiên tại Việt Nam đáp ứng đồng thời Basel III và IFRS 9 trong năm 2021. Tổ chức xếp hạng tín nhiệm quốc tế Moody’s duy trì xếp hạng tín nhiệm B1, chỉ số tín nhiệm BCA và nâng cao triển vọng tín nhiệm từ “ổn định” lên mức “tích cực” - mức đánh giá thuộc nhóm cao nhất trong hệ thống ngân hàng Việt Nam. Trong năm 2022, Biên lãi thuần (NIM) ở mức 3,99%. Tỷ lệ nợ xấu ở mức 0,84%. Tỷ lệ bao phủ nợ xấu ở mức 1,35 lần. Lợi nhuận sau thuế công ty mẹ có giá trị bằng 6.260,74 tỷ đồng, tăng 29,64%. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 21,5%. TPB được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2018. ",TPB
340,"Công ty Cổ phần Nhựa Tân Đại Hưng (TPC), tiền thân là Công ty Nhựa Tân Đại Hưng, được thành lập từ năm 1984. Năm 2001, Công ty chuyển đổi mô hình kinh doanh thành Công ty Cổ phần. Sản phẩm chủ yếu của Tân Đại Hưng là bao bì dệt PP (polypropylene) và PE (polyethylene) được sử dụng chứa đựng gạo, phân bón, thức ăn gia súc, các sản phẩm nông nghiệp; gồm nhiều chủng loại: bao shopping ghép màng in BOPP, bao PP có lồng bao PE lót bên trong, bao PP in 2 mặt (7 màu), bao Raschel, bao Leno, bao hộp lớn, vải địa chất, vải phủ nông nghiệp, vải hàng rào. Khoảng 70% sản phẩm của công ty được xuất khẩu sang EU, Mỹ, Canada và các nước Châu Á khác. Tại thị trường trong nước, sản phẩm của công ty chủ yếu được phân phối tại các tỉnh miền Nam, Đông Nam Bộ. TPC là nhà phân phối bao bì PP lớn nhất cho các công ty xuất nhập khẩu gạo tại cảng Sài Gòn. Công suất sản xuất hàng năm bình quân 8.000 tấn thành phẩm mỗi năm. Ngày 28/11/2007, TPC chính thức giao dịch trên Sở Giao dịch Chứng khoán Thàng phố Hồ Chí Minh (HOSE). ",TPC
341," Công ty Cổ phần Traphaco (TRA), tiền thân là Tổ sản xuất thuốc thuộc Ty Y tế Đường sắt được thành lập vào năm 1971. TRA chính thức hoạt động theo mô hình công ty cổ phần từ năm 1999. Công ty chuyên sản xuất kinh doanh đông dược, hóa chất và vật tư thiết bị y tế. Là doanh nghiệp sản xuất đông dược lớn nhất Việt Nam, TRA hiện sở hữu 5 vùng dược liệu đạt tiêu chuẩn GACP-WHO, quản lý vận hành 1 nhà máy chiết xuất dược liệu và 3 nhà máy sản xuất đạt tiêu chuẩn GPs-WHO. TRA có doanh thu đứng top 5 trong số các doanh nghiệp sản xuất thuốc trong nước. Ngày 26/11/2008, TRA chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE).  ",TRA
342," Công ty cổ phần Cao su Tây Ninh tiền thân là đồn điền cao su của Pháp. Ngày 28/12/2006 công ty chính thức hoạt động theo mô hình cổ phần với số vốn điều lệ là 300 tỷ đồng. Hoạt động kinh doanh chính của Công ty là trồng, khai thác, chế biến cao su nguyên liệu và tiêu thụ sản phẩm. Hiện nay Công ty đang sở hữu hơn 7.000 ha cao su, hai nhà máy chế biến mủ cốm và hai dây chuyền chế biến mủ ly tâm với máy móc và thiết bị hiện đại. Sản phẩm cao su của Công ty đã đạt chất cao theo tiêu chuẩn quốc tế. Năm 2007, 60% sản lượng tiêu thụ của Công ty được xuất sang các thị trường Indonesia, Singapore, Hàn quốc, Mỹ, Trung quốc, Thổ nhĩ kỳ. TRC chính thức được niêm yết và giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2007.  ",TRC
343," Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ (TSC) có tiền thân là Công ty Vật tư Nông nghiệp Hậu Giang được thành lập vào năm 1976. Công ty hoạt động trong lĩnh vực kinh doanh cung ứng vật tư nông nghiệp, giống cây trồng, sản xuất chế biến xuất khẩu rau quả đóng hộp. TSC chính thức hoạt động theo mô hình công ty cổ phần từ năm 2003. Sản phẩm phân bón nhập khẩu từ các nhà phân bón hàng đầu trên thế giới như Agrosin, Mosaic, Yara Asia, Transammonia AG, Mitsubishi Corp và được phân phối trên khắp các tỉnh Đồng bằng Sông Cửu Long, miền Đông Nam Bộ và Tây Nguyên. Bên cạnh đó, Công ty còn tham gia kinh doanh phân phối ngành hàng tiêu dùng, các mặt hàng nước giải khát và các sản phẩm chăm sóc gia đình và cá nhân thông qua các mạng lưới các công ty con và công ty liên kết. TSC được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2007.  ",TSC
344," Công ty Cổ phần Đầu tư Xây dựng và Phát triển Trường Thành (TTA) được thành lập vào năm 2008. Công ty hoạt động trong lĩnh vực đầu tư phát triển các dự án điện năng, sản xuất và kinh doanh điện năng. TTA trở thành công ty đại chúng từ tháng 07/2020. Công ty hiện sở hữu 03 nhà máy đang phát điện thương mại, bao gồm: Nhà máy thuỷ điện Ngòi Hút 2 với công suất 48MW, nhà máy thuỷ điện Ngòi hút 2A với công suất 8.4MW và nhà máy điện mặt trời hồ Bầu Ngứ với công suất 62MWp. TTA được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 08/2020.  ",TTA
345,"Công ty Cổ phần Tập đoàn Tiến Bộ (TTB), tiền thân là Doanh nghiệp Tư nhân Công nghiệp và Thương mai Tiến Bộ, được thành lập năm 1998. Năm 2008, Công ty chuyển đổi mô hình kinh doanh hoạt động là Công ty Cổ phần. Hoạt động kinh doanh của công ty tập trung vào các lĩnh vực như bất động sản, kinh doanh thương mại sắt thép, sản xuất quả cầu lông. Công ty giữ vị trí dẫn đầu trong lĩnh vực Đầu tư Chung cư - Bất động sản, lĩnh vực sản xuất cầu lông tại Thái Nguyên. Một số công trình xây dựng lớn mà công ty đã triển khai xây dựng như: Dự án TBCO Riverside, Dự án Đất Vượng, Dự án Green Park Hill, Dự án TTB One... Hiện tại TTB đang thực hiện dự án Green City Bắc Giang, dự án chung cư lớn nhất trên địa bàn tỉnh Bắc Giang.  ",TTB
346,"Công ty Cổ phần Đầu tư Năng lượng Trường Thịnh (TTE) tiền thân là Nhà máy Thủy điện Đăk Ne và được tách ra từ Công ty Cổ phần Tấn Phát, được thành lập năm 2014. Công ty hoạt động trong lĩnh vực sản xuất, truyền tải và phân phối điện với tổng sản lượng điện bình quân hàng năm khoảng 176,6 triệu kwh. TTE hiện đang trực tiếp vận hành 4 nhà máy thủy điện: Nhà máy thủy điện Đăk Ne, Nhà máy thủy điện Tà Vi, Nhà máy thủy điện Đăk Pia và Nhà máy thủy điện Đăk Bla1. Tổng công suất phát điện của các nhà máy đạt 28,3 MW/h. Khu vực hoạt động chính của công ty là 2 tỉnh Kon Tum và Quảng Nam. Cổ phiếu TTE chính thức giao dịch trên sàn HOSE vào ngày 10/12/2018. ",TTE
347," Công ty Cổ phần Tập đoàn Kỹ nghệ Gỗ Trường Thành (TTF) tiền thân là Công ty TNHH Kỹ nghệ Gỗ Trường Thành thành lập năm 2000 và chuyển thành công ty cổ phần năm 2003. Lĩnh vực kinh doanh chính của công ty là sản xuất và kinh doanh các sản phẩm từ gỗ. Sản phẩm chính của công ty được chia thành 4 nhóm sản phẩm: đồ gỗ nội thất, đồ gỗ ngoại thất, ván sàn gỗ và các sản phẩm khác như gỗ xẻ S4S, các chi tiết nhỏ bằng gỗ. Gỗ Trường Thành xuất khẩu khoảng 85% sản lượng sản phẩm gỗ đến hơn 30 quốc gia trên toàn thế giới, cụ thể là Châu Âu (Anh, Pháp, Ý, Hà Lan, Tây Ban Nha), Nhật Bản, Hoa Kỳ, Úc. Đối với thị trường trong nước,công ty duy trì được mạng lưới Đại lý cấp 1 và cửa hàng tự doanh tại Đà Nẵng, Nha Trang, Buôn Ma Thuột, Đà Lạt, Thành phố Hồ Chí Minh, Bình Dương, Bình Phước, Vũng Tàu và Long Xuyên. Ngày 18/02/2008, TTF chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE).  ",TTF
348,"Công ty Cổ phần Tư vấn Xây dựng Điện 2 (TV2), tiền thân là Công ty Khảo sát Thiết kế Điện 2, được thành lập năm 1985. Năm 2007, Cổ phần hóa và lấy tên là Công ty Cổ phần Tư vấn Xây dựng Điện 2. Hoạt động chính của công ty là tư vấn xây dựng điện; xây dựng công trình kỹ thuật dân dụng; kinh doanh bán buôn vật liệu, thiết bị lắp đặt trong xây dựng..., kinh doanh bất động sản; sản xuất truyền tải điện. Công ty Cổ phần Tư vấn Xây dựng Điện 2 là một trong bốn Công ty tư vấn điện hàng đầu của Việt Nam, chuyên khảo sát thiết kế lập dự án đầu tư xây dựng phát triển điện. Với lợi thế hơn 30 năm hoạt động trong lĩnh vực khảo sát thiết kế và giám sát xây dựng các công trình nguồn và lưới điện. Nhắc đến TV2, Công ty gắn liền với hàng chục công trình nguồn điện và hàng trăm công trình lưới điện đã được đưa vào vận hành. Các công trình tiêu biểu như: Thủy điện Trị An, Thác Mơ, Cà Mau, Nhơn Trạch, Sơn Mỹ, Đường dây 500kV Phú Mỹ - Nhà Bè - Phú Lâm, 500kV Bắc Nam mạch 1 & 2...Ngày 06/06/2019, TV2 chính thức giao dịch trên Sở Giao dịch chứng khoán Thành phố Hồ Chí Minh. ",TV2
349,"Công ty Cổ phần Chứng khoán Trí Việt (TVB) có tiền thân là Công ty Cổ phần Chứng khoán Thái Bình Dương được thành lập vào năm 2006. Công ty hoạt động trong lĩnh vực môi giới, lưu ký chứng khoán, tư vấn đầu tư, và các dịch vụ chứng khoán liên quan. TVB trở thành công ty đại chúng từ năm 2015. Trong năm 2022, Doanh thu nghiệp vụ môi giới chứng khoán đạt 45.77 tỷ đồng, giảm 65.48%. Lợi nhuận trước thuế đạt 17.62 tỷ đồng, giảm 95.22%. Tỷ lệ sinh lời trên vốn chủ sở hữu (ROE) ở mức 1.35 %, giảm 95.54%. TVB được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 06/2018. ",TVB
350," Công ty Cổ phần chứng khoán Thiên Việt (TVS) được thành lập năm 2007 với vốn điều lệ ban đầu là 43 tỷ đồng. Công ty chuyên cung cấp dịch vụ tư vấn tài chính, đầu tư chứng khoán, dịch vụ ngân hàng đầu tư và môi giới chứng khoán. Trong năm 2022, Doanh thu nghiệp vụ môi giới chứng khoán đạt 29.03 tỷ đồng, giảm 40.79%. Lợi nhuận trước thuế đạt 52.44 tỷ đồng, giảm 91.86%. Tỷ lệ sinh lời trên vốn chủ sở hữu (ROE) ở mức 2.51 %, giảm 92.57%. Ngày 15/01/2015, TVS chính thức giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE).  ",TVS
351,"Tổng Công ty Việt Thắng - Công ty Cổ phần (TVT), tiền thân là Việt Mỹ Kỹ nghệ Dệt Sợi Công ty (VIMYTEX), được thành lập vào năm 1962. Năm 2007, TVT chuyển đổi mô hình kinh doanh sang Công ty Cổ phần. Lĩnh vực kinh doanh chính của Công ty là: Sản xuất, kinh doanh sản phẩm vải, sợi vải, bông và sản phẩm may mặc. Ở thị trường nội địa công ty chủ yếu kinh doanh sản phẩm vải và sợi, còn sản phẩm xuất khẩu chủ yếu là hàng may mặc. TVT đang quản lý vận hành Nhà máy Sợi 1 với 65.000 cọc sợi có công suất 8.000 tấn sợi/năm, Nhà máy Sợi 2 với 28.800 cọc sợi với công suất 4.000 tấn sợi/năm, Nhà máy Dệt 1 với công suất 25 triệu mét vải/năm và Nhà máy Dệt 2 với công suất 22 triệu mét vải/năm. Ngày 17/07/2017, TVT chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE); ",TVT
352,"Công ty Cổ phần Dây và Cáp điện Taya Việt Nam (TYA) là doanh nghiệp 100 % vốn nước ngoài thành lập năm 1992. Hoạt động kinh doanh chính của công ty là sản xuất và kinh doanh các loại dây và cáp điện. Sản phẩm của công ty chủ yếu là các loại cáp điện cao thế, hạ thế, trung thế, cáp chịu nhiệt và chống cháy. TYA hiện đang vận hành 2 nhà máy sản xuất dây cáp, 1 ở Khu công nghiệp Biên Hòa II, 1 ở tỉnh Hải Dương. Thị trường của công ty chủ yếu tiêu thụ nội địa, tại các tỉnh phía Nam từ Đà Nẵng trở vào sẽ được trụ sở chính của công ty phụ trách kinh doanh, thị trường phía Bắc do chi nhánh tại Hải Dương phụ trách. Ngày 15/02/2006, TYA chính thức giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) ",TYA
353,"Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị IDICO (UIC), tiền thân là Xí nghiệp Xây dựng Sản xuất và Kinh doanh Vật liệu Xây dựng thành lập vào năm 2000. Năm 2005, công ty chuyển đổi sang hình thức công ty cổ phần. Công ty hoạt động chủ yếu trong lĩnh vực kinh doanh phân phối điện, thiết kế thi công các công trình điện và xây dựng công trình dân dụng, khu công nghiệp và cơ sở hạ tầng. IDICO - UDICO là đơn vị cung cấp điện an toàn, ổn định cho các khu công nghiệp Nhơn Trạch I, II, III, V... Một số dự án tiêu biểu mà UIC tham gia khởi công xây dựng như: Dự án Khu Công nghiệp Sơn Mỹ II- Bình Thuận quy mô 1.225ha, Dự án Khu Công nghiệp Lộc An - Bình Sơn tổng diện tích 500ha, Khu nhà ở Công nhân tại Xã Hiệp Phước...Ngày 12/11/2007, UIC chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE). ",UIC
354,"Công ty Cổ phần Phân lân Nung chảy Văn Điển (VAF) có tiền thân là Nhà máy Phân lân Văn Điển được thành lập vào năm 1960. Hoạt động kinh doanh chủ yếu của công ty là sản xuất kinh doanh phân lân nung chảy và các loại phân NPK. Bề dày kinh nghiệm hoạt động trên 50 năm giúp VAF khẳng định thương hiệu nổi tiếng trên thị trường trong và ngoài nước. Ngoài ra, VAF còn kinh doanh một số hoạt động phụ trợ như xây dựng các công trình, sản xuất máy móc, thiết bị phục vụ sản xuất phân bón giúp tăng hiệu quả nguồn doanh thu cũng như việc triển khai thêm những hướng kinh doanh mới. Năm 2015, Cổ phiếu Công ty được niêm yết tại Sở Giao dịch chứng khoán thành phố Hồ Chí Minh (HOSE). ",VAF
355,"Công ty Cổ phần Thép VICASA - VNSTEEL (VCA) có tiền thân là Công ty VICASA được thành lập vào năm 1964. Công ty hoạt động chính trong lĩnh vực sản xuất, kinh doanh sản phẩm thép cán và phôi thép. Công ty chính thức hoạt động theo mô hình công ty cổ phần từ năm 2007. Công ty hiện có năng lực sản xuất 180.000 tấn phôi thép/năm và 150.000 tấn thép cán/năm. Địa bàn kinh doanh chính của Công ty là thành phố Hồ Chí Minh, Bà Rịa - Vũng Tàu, Nha Trang và Cần Thơ. VCA được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 12/2020. ",VCA
356," Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (Vietcombank) chính thức đi vào hoạt động ngày 01/04/1963. Là ngân hàng thương mại nhà nước đầu tiên được Chính phủ lựa chọn thực hiện thí điểm cổ phần hoá, Ngân hàng Ngoại thương Việt Nam chính thức hoạt động với tư cách là một Ngân hàng Thương mại Cổ phần từ ngày 02/06/2008 sau khi thực hiện thành công kế hoạch cổ phần hóa thông qua việc phát hành cổ phiếu lần đầu ra công chúng. Cổ phiếu của Vietcombank chính thức được niêm yết trên HOSE từ năm 2009. Trong năm 2022, Biên lãi thuần (NIM) ở mức 3,41%. Tỷ lệ nợ xấu ở mức 0,68%. Tỷ lệ bao phủ nợ xấu ở mức 3,17 lần, giảm 107,51%. Lợi nhuận sau thuế có giá trị bằng 29.919,05 tỷ đồng, tăng 36,41%. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 24,43%, tăng 2,86%.  ",VCB
357,"Công ty Cổ phần Vinacafé Biên Hòa (VCF) tiền thân là Nhà máy Cà phê Coronel sau đổi tên thành Nhà máy Cà phê Biên Hòa (Nhà máy chế biến cà phê hòa tan đầu tiên trong toàn khu vực các nước Đông Dương) được thành lập năm 1969. Năm 2004 Nhà máy chuyển đổi loại hình doanh nghiệp từ doanh nghiệp Nhà nước sang mô hình công ty cổ phần. Hoạt động chính của Công ty là sản xuất chế biến các sản phẩm mang thương hiệu Vinacafé như: cà phê rang xay, cà phê hòa tan, cà phê sữa, ngũ cốc dinh dưỡng... Trong đó nhóm cà phê sữa 3 trong 1 là sản phẩm chủ lực của Công ty, chiếm thị phần lớn nhất so với các đối thủ cạnh tranh.  Ngày 28/01/2011, VCF chính thức giao dịch trên sàn Giao dịch chứng khoán thành phố Hồ Chí Minh. ",VCF
358," Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam (VCG) tiền thân là Công ty Dịch vụ và Xây dựng nước ngoài, được thành lập năm 1988 theo Quyết định số 1118 BXD/TCLĐ của Bộ Xây dựng. Năm 2006, Công ty thực hiện cổ phần hóa với số vốn điều lệ ban đầu là 1.500 tỷ đồng. Lĩnh vực hoạt động kinh doanh chính của công ty là: Xây dựng các công trình dân dụng, công nghiệp, giao thông, thuỷ lợi, các công trình thuỷ điện; Sản xuất vật liệu xây dựng; Đầu tư và kinh doanh bất động sản Công ty là một trong những nhà thầu hàng đầu trong lĩnh vực xây lắp. Công ty có tốc độ tăng trưởng doanh thu từ lĩnh vực xây lắp khoảng 20%/năm. Vinaconex là một trong những doanh nghiệp hoạt động trong lĩnh vực xây lắp có mức vốn hóa thị trường cao nhất. Công ty có lợi thế vừa là nhà thầu vừa là đơn vị trực tiếp thi công. Các công trình trọng điểm quốc gia công ty đã tham gia như công trình thủy điện Buôn Tur Srah, thủy điện Buôn Kuốp, thủy điện Cửa Đạt, dự án nhà ga T2  –  cảng hàng không Nội Bài, Cầu Nhật Tân, Trung tâm Hội nghị Quốc Gia, Bảo tàng Hà Nội, đường cao tốc Láng Hòa Lạc...VCG được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 12/2020.  ",VCG
359,"Công ty Cổ phần Chứng khoán Vietcap (VCI) được thành lập và chính thức hoạt động vào năm 2007. Công ty hoạt động chính trong lĩnh vực dịch vụ môi giới chứng khoán, ngân hàng đầu tư và dịch vụ nghiên cứu chứng khoán. Trong năm 2022, Công ty đứng thứ 7 với 4,72% thị phần môi giới cổ phiếu và chứng chỉ quỹ trên HOSE. Doanh thu nghiệp vụ môi giới chứng khoán có giá trị bằng 1.011,22 tỷ đồng, tăng 17,96% so với cùng kỳ. Nợ vay ký quỹ/Vốn chủ sở hữu ở mức 76,48%. Lợi nhuận từ FVTPL có giá trị bằng 301,28 tỷ đồng, đóng góp 17,14 % tổng lợi nhuận hoạt động. Lợi nhuận trước thuế có giá trị bằng 1.059,74 tỷ đồng. Tỷ lệ sinh lời trên vốn chủ sở hữu (ROE) đạt mức 13,33 %. VCI được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2017. ",VCI
360,"Công ty Cổ phần Dược phẩm Trung ương VIDIPHA (VDP) được thành lập  vào năm 2003 trên cơ sở cổ phần hóa Công ty Phát triển Kỹ nghệ Dược Trung ương. Công ty hoạt động chính trong lĩnh vực sản xuất, kinh doanh, xuất nhập khẩu dược phẩm, dược liệu. Vidipha là một trong những doanh nghiệp dược đầu tiên của Việt Nam đạt tiêu chuẩn GMP-ASEAN. Trong thời gian qua Công ty đã đầu tư xây dựng nhà máy hiện đại đạt tiêu chuẩn GMP-WHO tại tỉnh Bình Dương với 10 dây chuyền sản xuất thuốc. Với tổng diện tích 2100 m2, trụ sở chính của Công ty là nơi đặt văn phòng làm việc và kho thuốc thành phẩm. VDP hiện sản xuất hơn 300 mặt hàng thuốc, phân thành 04 nhóm chính, bao gồm nhóm thuốc viên, nhóm thuốc nước, nhóm thuốc bột và nhóm thuốc mỡ. Công ty đã xây dựng hệ thống phân phối tập trung chủ yếu ở thành phố Hồ Chí Minh và Hà Nội. Ngày 15/08/2017, VDP chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE). ",VDP
361," Công ty Cổ phần Chứng khoán Rồng Việt (VDS) được thành lập năm 2006. Công ty hoạt động trong lĩnh vực cung cấp dịch vụ môi giới chứng khoán, lưu ký chứng khoán, tư vấn tài chính và đầu tư chứng khoán, bảo lãnh phát hành chứng khoán và tự doanh. Trong năm 2022, Doanh thu nghiệp vụ môi giới chứng khoán đạt 290.61 tỷ đồng, giảm 7.54%. Lợi nhuận trước thuế đạt -152.93 tỷ đồng. Tỷ lệ sinh lời trên vốn chủ sở hữu (ROE) ở mức -6.17 %. VDS được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) vào năm 2017.  ",VDS
362,"Công ty Cổ phần Khử trùng Việt Nam (VFG) có tiền thân Công ty Khử trùng Việt Nam được thành lập vào năm 1993. Công ty hoạt động chính trong lĩnh vực sản xuất, mua bán các loại nông dược, giống cây trồng, cung cấp dịch vụ khử trùng, kiểm soát dịch hại, vệ sinh môi trường. VFG trở thành công ty đại chúng từ năm 2007. Công ty giữ vị thế số 1 với khoảng 60% thị phần trong ngành khử trùng và chiếm khoảng 7-8% thị phần tại thị trường nông dược Việt Nam. Bên cạnh đó, Công ty còn cung cấp dịch vụ cho thuê văn phòng. VFG được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2009. ",VFG
363,"Tổng Công ty Viglacera (VGC) có tiền thân là Công ty Gạch ngói Sành sứ Xây Dựng, được thành lập vào năm 1974. VGC chính thức hoạt động dưới hình thức công ty cổ phần vào ngày 22/07/2014. Hoạt động kinh doanh chủ yếu của công ty gồm: (i) Đầu tư, xây dựng, kinh doanh phát triển nhà ở, bất động sản; và (ii) Sản xuất và kinh doanh vật liệu xây dựng (cụ thể là: kính xây dựng, gạch ốp lát, sứ vệ sinh, sản phẩm đất sét nung). Công ty đã và đang triển khai 1.327 ha diện tích khu công nghiệp và dịch vụ, gồm 4 khu công nghiệp ở tỉnh Bắc Ninh và khu công nghiệp Phú Hà ở Phú Thọ. Ở mảng nhà ở thu nhập thấp, VIGLACERA tiên phong chuyển đổi dự án và là đơn vị đầu tiên được hỗ trợ từ gói 30.000 tỷ đồng của Chính phủ. Ngày 29/05/2019, VGC chính thức giao dịch trên sàn giao dịch chứng khoán Thành phố Hồ Chí Minh (HOSE). ",VGC
364," Công ty Cổ phần Vĩnh Hoàn (VHC), có tiền thân là Doanh nghiệp tư nhân Vĩnh Hoàn được thành lập vào năm 1997. Năm 2007, VHC chính thức chuyển đổi mô hình kinh doanh sang Công ty Cổ phần Vĩnh Hoàn. Công ty hoạt động trong lĩnh vực nuôi trồng, chế biến xuất khẩu cá Tra, Basa đông lạnh với các sản phẩm chính là cá tra, basa, lóc, rô phi, fillet mang thương hiệu Vĩnh hoàn. VHC là Công ty dẫn đầu ngành cá tra Việt Nam từ năm 2010 đến nay, chiếm thị phần 15% của toàn ngành. Sản phẩm của Công ty đã có mặt tại các chuỗi bán lẻ danh tiếng như Walmart, Target, Trader Joe, và Kroger, và được phân phối bởi các công ty về dịch vụ thực phẩm hàng đầu của Mỹ như Sysco, Gordon Food Service, US Foods. VHC đang dẫn đầu trong số lượng các vùng nuôi đạt chứng nhận tại Việt Nam với diện tích vùng nuôi đạt chứng nhận Aquaculture Stewardship Council (ASC), Best Aquaculture Practices (BAP), Global Good Agricultural Practice (GlobalGAP) lần lượt đạt 180ha, 135ha, và 155ha. Ngày 24/12/2007, VHC chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE).  ",VHC
365," Công ty Cổ phần Vinhomes (VHM) có tiền thân là Công ty Cổ phần Đô thị BIDV-PP được thành lập năm 2008. Công ty hoạt động trong lĩnh vực phát triển, chuyển nhượng, vận hành và khai thác bất động sản nhà ở phức hợp. VHM là doanh nghiệp lớn nhất Việt Nam trong lĩnh vực phát triển và chuyển nhượng bất động sản nhà ở. Hiện nay, Vinhomes đã đưa vào vận hành 27 khu đô thị tại bảy tỉnh thành trên cả nước, với hơn 97.200 căn hộ, biệt thự và nhà phố, phục vụ hơn 300.000 cư dân, tổng diện tích quỹ đất lên đến hơn 16.800 ha. VHM được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 05/2018.  ",VHM
366,"Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam (VIB) được thành lập vào năm 1996. VIB hoạt động chủ yếu trong lĩnh vực huy động vốn, cho vay tín dụng. Ngoài ra, Ngân hàng còn tham gia các hoạt động thanh toán quốc tế, kinh doanh ngoại hối, đầu tư tài chính, quản lý rủi ro và bảo toàn vốn. Trong năm 2022, Biên lãi thuần (NIM) ở mức 4,73%, tăng 0,34% so với cùng kỳ. Tỷ lệ nợ xấu ở mức 1,79%. Tỷ lệ bao phủ nợ xấu ở mức 53,89%. Lợi nhuận sau thuế có giá trị bằng 8.468 tỷ đồng, tăng 32,12% so với cùng kỳ. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 29,75%. Ngày 10/11/2020, VIB chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE). ",VIB
367,"Tập đoàn Vingroup - Công ty Cổ phần (VIC) có tiền thân là Công ty Cổ phần Thương mại Tổng hợp Việt Nam được thành lập vào năm 2002. Tập đoàn hoạt động trong lĩnh vực bất động sản, du lịch nghỉ dưỡng - vui chơi giải trí, bán lẻ, công nghiệp và hạ tầng xã hội. VIC đã đưa vào vận hành 27 dự án với gần 97,200 căn hộ, biệt thự, nhà phố thương mại được bàn giao. Về bất động sản bán lẻ, Tập đoàn đã phát triển, sở hữu và vận hành 80 trung tâm thương mại. Trong lĩnh vực sản xuất ô tô, VinFast là thương hiệu ô tô đầu tiên của Việt Nam đạt đẳng cấp chất lượng và mọi tiêu chuẩn để xuất khẩu sang Hoa Kỳ. Ngoài ra, VIC còn tham gia đầu tư phát triển hạ tầng xã hội trong các lĩnh vực y tế, giáo dục. VIC được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 09/2007. ",VIC
